Time,ChannelA,ChannelB,ChannelD
(s),(V),(mV),(V)
,,,
0.29579569,1.653543,94.48818,3.425197
0.29580169,1.574803,90.55118,3.385827
0.29580769,1.535433,90.55118,3.385827
0.2958137,1.614173,94.48818,3.425197
0.2958197,1.653543,90.55118,3.385827
0.2958257,1.692913,90.55118,3.346457
0.29583171,1.614173,94.48818,3.425197
0.29583771,1.574803,90.55118,3.385827
0.29584371,1.614173,90.55118,3.425197
0.29584972,1.692913,90.55118,3.385827
0.29585572,1.614173,90.55118,3.385827
0.29586172,1.535433,86.61417,3.425197
0.29586773,1.574803,94.48818,3.385827
0.29587373,1.614173,90.55118,3.385827
0.29587973,1.653543,90.55118,3.385827
0.29588573,1.574803,90.55118,3.425197
0.29589174,1.574803,86.61417,3.385827
0.29589774,1.614173,94.48818,3.385827
0.29590374,1.692913,98.42519,3.385827
0.29590975,1.614173,90.55118,3.346457
0.29591575,1.574803,90.55118,3.385827
0.29592175,1.614173,90.55118,3.385827
0.29592776,1.653543,98.42519,3.385827
0.29593376,1.653543,86.61417,3.385827
0.29593976,1.614173,90.55118,3.385827
0.29594577,1.614173,94.48818,3.346457
0.29595177,1.614173,90.55118,3.385827
0.29595777,1.614173,86.61417,3.385827
0.29596378,1.614173,90.55118,3.385827
0.29596978,1.614173,90.55118,3.385827
0.29597578,1.614173,94.48818,3.385827
0.29598179,1.614173,90.55118,3.385827
0.29598779,1.653543,86.61417,3.385827
0.29599379,1.614173,86.61417,3.385827
0.2959998,1.574803,90.55118,3.385827
0.2960058,1.614173,86.61417,3.385827
0.2960118,1.614173,90.55118,3.385827
0.29601781,1.614173,90.55118,3.346457
0.29602381,1.574803,86.61417,3.385827
0.29602981,1.574803,90.55118,3.385827
0.29603581,1.614173,94.48818,3.425197
0.29604182,1.614173,82.67715,3.385827
0.29604782,1.653543,90.55118,3.385827
0.29605382,1.574803,90.55118,3.385827
0.29605983,1.614173,90.55118,3.425197
0.29606583,1.614173,90.55118,3.385827
0.29607183,1.574803,94.48818,3.385827
0.29607784,1.614173,90.55118,3.385827
0.29608384,1.614173,82.67715,3.425197
0.29608984,1.614173,90.55118,3.385827
0.29609585,1.574803,94.48818,3.385827
0.29610185,1.614173,98.42519,3.385827
0.29610785,1.614173,90.55118,3.346457
0.29611386,1.574803,90.55118,3.385827
0.29611986,1.574803,90.55118,3.425197
0.29612586,1.653543,86.61417,3.346457
0.29613187,1.614173,90.55118,3.425197
0.29613787,1.614173,94.48818,3.425197
0.29614387,1.535433,90.55118,3.425197
0.29614988,1.574803,90.55118,3.346457
0.29615588,1.653543,90.55118,3.385827
0.29616188,1.614173,86.61417,3.425197
0.29616789,1.614173,94.48818,3.385827
0.29617389,1.574803,90.55118,3.425197
0.29617989,1.614173,90.55118,3.425197
0.29618589,1.692913,86.61417,3.385827
0.2961919,1.574803,90.55118,3.307086
0.2961979,1.574803,94.48818,3.385827
0.2962039,1.614173,86.61417,3.425197
0.29620991,1.653543,90.55118,3.346457
0.29621591,1.614173,94.48818,3.385827
0.29622191,1.614173,90.55118,3.385827
0.29622792,1.614173,90.55118,3.385827
0.29623392,1.614173,90.55118,3.385827
0.29623992,1.653543,90.55118,3.346457
0.29624593,1.653543,90.55118,3.425197
0.29625193,1.574803,90.55118,3.385827
0.29625793,1.574803,90.55118,3.385827
0.29626394,1.653543,90.55118,3.307086
0.29626994,1.653543,90.55118,3.385827
0.29627594,1.574803,90.55118,3.425197
0.29628195,1.574803,90.55118,3.385827
0.29628795,1.614173,98.42519,3.385827
0.29629395,1.653543,90.55118,3.385827
0.29629996,1.614173,86.61417,3.385827
0.29630596,1.614173,86.61417,3.385827
0.29631196,1.614173,86.61417,3.385827
0.29631797,1.653543,82.67715,3.385827
0.29632397,1.653543,90.55118,3.385827
0.29632997,1.614173,94.48818,3.385827
0.29633597,1.614173,90.55118,3.425197
0.29634198,1.614173,94.48818,3.385827
0.29634798,1.614173,90.55118,3.385827
0.29635398,1.614173,86.61417,3.385827
0.29635999,1.614173,86.61417,3.385827
0.29636599,1.614173,90.55118,3.385827
0.29637199,1.614173,86.61417,3.425197
0.296378,1.614173,90.55118,3.346457
0.296384,1.574803,94.48818,3.385827
0.29639,1.614173,94.48818,3.385827
0.29639601,1.614173,90.55118,3.385827
0.29640201,1.574803,90.55118,3.385827
0.29640801,1.614173,94.48818,3.385827
0.29641402,1.614173,90.55118,3.385827
0.29642002,1.574803,90.55118,3.385827
0.29642602,1.574803,90.55118,3.385827
0.29643203,1.614173,86.61417,3.385827
0.29643803,1.614173,90.55118,3.425197
0.29644403,1.614173,90.55118,3.385827
0.29645004,1.614173,90.55118,3.346457
0.29645604,1.574803,94.48818,3.385827
0.29646204,1.614173,94.48818,3.385827
0.29646805,1.614173,94.48818,3.385827
0.29647405,1.574803,90.55118,3.385827
0.29648005,1.614173,90.55118,3.385827
0.29648605,1.614173,86.61417,3.425197
0.29649206,1.614173,90.55118,3.385827
0.29649806,1.574803,86.61417,3.385827
0.29650406,1.574803,86.61417,3.385827
0.29651007,1.614173,86.61417,3.385827
0.29651607,1.614173,90.55118,3.385827
0.29652207,1.614173,90.55118,3.425197
0.29652808,1.614173,98.42519,3.385827
0.29653408,1.614173,94.48818,3.385827
0.29654008,1.653543,82.67715,3.385827
0.29654609,1.653543,86.61417,3.385827
0.29655209,1.614173,90.55118,3.385827
0.29655809,1.535433,86.61417,3.346457
0.2965641,1.614173,90.55118,3.425197
0.2965701,1.653543,94.48818,3.385827
0.2965761,1.614173,90.55118,3.385827
0.29658211,1.574803,90.55118,3.425197
0.29658811,1.614173,94.48818,3.385827
0.29659411,1.614173,90.55118,3.385827
0.29660012,1.653543,90.55118,3.385827
0.29660612,1.614173,86.61417,3.425197
0.29661212,1.574803,90.55118,3.385827
0.29661813,1.614173,90.55118,3.385827
0.29662413,1.653543,90.55118,3.385827
0.29663013,1.614173,90.55118,3.385827
0.29663613,1.574803,94.48818,3.425197
0.29664214,1.574803,90.55118,3.385827
0.29664814,1.614173,90.55118,3.385827
0.29665414,1.653543,86.61417,3.346457
0.29666015,1.574803,90.55118,3.385827
0.29666615,1.574803,90.55118,3.425197
0.29667215,1.614173,94.48818,3.385827
0.29667816,1.614173,90.55118,3.346457
0.29668416,1.653543,90.55118,3.425197
0.29669016,1.653543,90.55118,3.385827
0.29669617,1.614173,86.61417,3.385827
0.29670217,1.614173,90.55118,3.346457
0.29670817,1.614173,94.48818,3.346457
0.29671418,1.614173,90.55118,3.385827
0.29672018,1.614173,90.55118,3.385827
0.29672618,1.614173,90.55118,3.425197
0.29673219,1.653543,90.55118,3.385827
0.29673819,1.614173,94.48818,3.425197
0.29674419,1.614173,90.55118,3.425197
0.2967502,1.614173,94.48818,3.346457
0.2967562,1.614173,90.55118,3.425197
0.2967622,1.574803,94.48818,3.385827
0.29676821,1.614173,90.55118,3.385827
0.29677421,1.614173,90.55118,3.425197
0.29678021,1.614173,90.55118,3.385827
0.29678621,1.574803,90.55118,3.385827
0.29679222,1.653543,86.61417,3.346457
0.29679822,1.614173,94.48818,3.425197
0.29680422,1.614173,90.55118,3.385827
0.29681023,1.614173,94.48818,3.385827
0.29681623,1.614173,90.55118,3.385827
0.29682223,1.614173,94.48818,3.425197
0.29682824,1.574803,90.55118,3.385827
0.29683424,1.614173,90.55118,3.385827
0.29684024,1.614173,82.67715,3.385827
0.29684625,1.614173,94.48818,3.385827
0.29685225,1.574803,90.55118,3.385827
0.29685825,1.574803,90.55118,3.425197
0.29686426,1.614173,86.61417,3.385827
0.29687026,1.614173,86.61417,3.385827
0.29687626,1.614173,90.55118,3.385827
0.29688227,1.614173,94.48818,3.385827
0.29688827,1.614173,82.67715,3.425197
0.29689427,1.574803,94.48818,3.385827
0.29690028,1.574803,90.55118,3.425197
0.29690628,1.653543,90.55118,3.425197
0.29691228,1.614173,94.48818,3.385827
0.29691829,1.535433,90.55118,3.385827
0.29692429,1.614173,94.48818,3.385827
0.29693029,1.692913,94.48818,3.425197
0.29693629,1.614173,90.55118,3.346457
0.2969423,1.535433,90.55118,3.346457
0.2969483,1.535433,94.48818,3.464567
0.2969543,1.574803,90.55118,3.385827
0.29696031,1.653543,90.55118,3.346457
0.29696631,1.614173,90.55118,3.425197
0.29697231,1.574803,90.55118,3.425197
0.29697832,1.614173,94.48818,3.425197
0.29698432,1.692913,94.48818,3.346457
0.29699032,1.614173,82.67715,3.385827
0.29699633,1.614173,86.61417,3.385827
0.29700233,1.535433,90.55118,3.425197
0.29700833,1.614173,90.55118,3.385827
0.29701434,1.653543,94.48818,3.385827
0.29702034,1.653543,94.48818,3.385827
0.29702634,1.535433,90.55118,3.385827
0.29703235,1.574803,90.55118,3.425197
0.29703835,1.653543,86.61417,3.346457
0.29704435,1.653543,86.61417,3.385827
0.29705036,1.614173,90.55118,3.425197
0.29705636,1.574803,90.55118,3.425197
0.29706236,1.574803,94.48818,3.385827
0.29706837,1.653543,82.67715,3.385827
0.29707437,1.614173,94.48818,3.385827
0.29708037,1.574803,86.61417,3.425197
0.29708637,1.614173,90.55118,3.385827
0.29709238,1.614173,90.55118,3.385827
0.29709838,1.614173,90.55118,3.385827
0.29710438,1.614173,90.55118,3.385827
0.29711039,1.614173,90.55118,3.385827
0.29711639,1.574803,90.55118,3.425197
0.29712239,1.653543,94.48818,3.385827
0.2971284,1.574803,90.55118,3.346457
0.2971344,1.574803,90.55118,3.385827
0.2971404,1.614173,90.55118,3.385827
0.29714641,1.614173,86.61417,3.385827
0.29715241,1.653543,86.61417,3.385827
0.29715841,1.614173,94.48818,3.307086
0.29716442,1.614173,86.61417,3.385827
0.29717042,1.614173,90.55118,3.385827
0.29717642,1.614173,94.48818,3.385827
0.29718243,1.614173,90.55118,3.385827
0.29718843,1.614173,90.55118,3.385827
0.29719443,1.614173,90.55118,3.385827
0.29720044,1.614173,90.55118,3.425197
0.29720644,1.614173,90.55118,3.346457
0.29721244,1.614173,94.48818,3.385827
0.29721845,1.614173,90.55118,3.425197
0.29722445,1.614173,90.55118,3.385827
0.29723045,1.614173,90.55118,3.385827
0.29723645,1.653543,90.55118,3.425197
0.29724246,1.614173,90.55118,3.346457
0.29724846,1.614173,86.61417,3.425197
0.29725446,1.574803,94.48818,3.385827
0.29726047,1.614173,94.48818,3.346457
0.29726647,1.653543,86.61417,3.385827
0.29727247,1.614173,90.55118,3.346457
0.29727848,1.574803,90.55118,3.385827
0.29728448,1.614173,86.61417,3.385827
0.29729048,1.653543,90.55118,3.385827
0.29729649,1.614173,94.48818,3.385827
0.29730249,1.535433,90.55118,3.346457
0.29730849,1.535433,90.55118,3.425197
0.2973145,1.692913,94.48818,3.385827
0.2973205,1.614173,90.55118,3.346457
0.2973265,1.574803,86.61417,3.385827
0.29733251,1.614173,90.55118,3.425197
0.29733851,1.614173,90.55118,3.385827
0.29734451,1.653543,94.48818,3.385827
0.29735052,1.653543,90.55118,3.385827
0.29735652,1.614173,90.55118,3.464567
0.29736252,1.574803,90.55118,3.385827
0.29736853,1.653543,90.55118,3.385827
0.29737453,1.653543,90.55118,3.385827
0.29738053,1.614173,94.48818,3.385827
0.29738653,1.574803,98.42519,3.425197
0.29739254,1.614173,94.48818,3.385827
0.29739854,1.653543,90.55118,3.385827
0.29740454,1.653543,94.48818,3.385827
0.29741055,1.574803,90.55118,3.385827
0.29741655,1.574803,86.61417,3.425197
0.29742255,1.614173,94.48818,3.385827
0.29742856,1.653543,82.67715,3.385827
0.29743456,1.653543,86.61417,3.385827
0.29744056,1.614173,86.61417,3.385827
0.29744657,1.653543,94.48818,3.425197
0.29745257,1.653543,98.42519,3.385827
0.29745857,1.653543,94.48818,3.385827
0.29746458,1.574803,86.61417,3.385827
0.29747058,1.574803,94.48818,3.385827
0.29747658,1.574803,86.61417,3.385827
0.29748259,1.653543,94.48818,3.385827
0.29748859,1.614173,90.55118,3.346457
0.29749459,1.614173,86.61417,3.385827
0.2975006,1.614173,94.48818,3.385827
0.2975066,1.614173,82.67715,3.385827
0.2975126,1.614173,90.55118,3.346457
0.29751861,1.574803,90.55118,3.385827
0.29752461,1.614173,90.55118,3.385827
0.29753061,1.614173,90.55118,3.385827
0.29753661,1.653543,86.61417,3.425197
0.29754262,1.614173,86.61417,3.385827
0.29754862,1.614173,90.55118,3.385827
0.29755462,1.614173,94.48818,3.425197
0.29756063,1.614173,86.61417,3.385827
0.29756663,1.653543,90.55118,3.425197
0.29757263,1.614173,86.61417,3.346457
0.29757864,1.614173,94.48818,3.425197
0.29758464,1.574803,94.48818,3.385827
0.29759064,1.614173,90.55118,3.346457
0.29759665,1.574803,90.55118,3.385827
0.29760265,1.574803,94.48818,3.346457
0.29760865,1.614173,94.48818,3.385827
0.29761466,1.614173,90.55118,3.385827
0.29762066,1.614173,86.61417,3.385827
0.29762666,1.653543,94.48818,3.385827
0.29763267,1.653543,94.48818,3.425197
0.29763867,1.614173,90.55118,3.385827
0.29764467,1.614173,94.48818,3.346457
0.29765068,1.614173,90.55118,3.346457
0.29765668,1.653543,86.61417,3.385827
0.29766268,1.574803,90.55118,3.385827
0.29766869,1.535433,90.55118,3.385827
0.29767469,1.653543,90.55118,3.385827
0.29768069,1.692913,90.55118,3.385827
0.29768669,1.574803,86.61417,3.346457
0.2976927,1.574803,90.55118,3.346457
0.2976987,1.653543,82.67715,3.425197
0.2977047,1.653543,90.55118,3.346457
0.29771071,1.653543,94.48818,3.425197
0.29771671,1.614173,90.55118,3.425197
0.29772271,1.574803,90.55118,3.425197
0.29772872,1.614173,86.61417,3.346457
0.29773472,1.614173,90.55118,3.385827
0.29774072,1.614173,82.67715,3.385827
0.29774673,1.574803,86.61417,3.425197
0.29775273,1.574803,90.55118,3.425197
0.29775873,1.614173,90.55118,3.385827
0.29776474,1.653543,90.55118,3.346457
0.29777074,1.574803,94.48818,3.425197
0.29777674,1.574803,90.55118,3.385827
0.29778275,1.574803,90.55118,3.385827
0.29778875,1.653543,90.55118,3.385827
0.29779475,1.614173,90.55118,3.385827
0.29780076,1.614173,90.55118,3.425197
0.29780676,1.614173,90.55118,3.385827
0.29781276,1.653543,98.42519,3.385827
0.29781877,1.614173,90.55118,3.385827
0.29782477,1.574803,86.61417,3.385827
0.29783077,1.574803,86.61417,3.385827
0.29783677,1.614173,94.48818,3.385827
0.29784278,1.653543,90.55118,3.385827
0.29784878,1.614173,86.61417,3.385827
0.29785478,1.614173,94.48818,3.385827
0.29786079,1.614173,90.55118,3.385827
0.29786679,1.614173,90.55118,3.385827
0.29787279,1.614173,90.55118,3.385827
0.2978788,1.614173,90.55118,3.346457
0.2978848,1.614173,90.55118,3.385827
0.2978908,1.653543,86.61417,3.385827
0.29789681,1.614173,86.61417,3.346457
0.29790281,1.574803,90.55118,3.346457
0.29790881,1.614173,86.61417,3.385827
0.29791482,1.574803,86.61417,3.385827
0.29792082,1.653543,94.48818,3.425197
0.29792682,1.574803,94.48818,3.425197
0.29793283,1.653543,90.55118,3.385827
0.29793883,1.614173,90.55118,3.425197
0.29794483,1.614173,90.55118,3.385827
0.29795084,1.653543,90.55118,3.385827
0.29795684,1.614173,86.61417,3.385827
0.29796284,1.614173,90.55118,3.425197
0.29796885,1.614173,86.61417,3.346457
0.29797485,1.614173,90.55118,3.385827
0.29798085,1.614173,90.55118,3.385827
0.29798685,1.614173,90.55118,3.425197
0.29799286,1.574803,102.3622,3.346457
0.29799886,1.614173,90.55118,3.385827
0.29800486,1.574803,94.48818,3.346457
0.29801087,1.653543,90.55118,3.385827
0.29801687,1.614173,86.61417,3.425197
0.29802287,1.574803,90.55118,3.425197
0.29802888,1.574803,90.55118,3.346457
0.29803488,1.653543,86.61417,3.385827
0.29804088,1.692913,90.55118,3.425197
0.29804689,1.614173,86.61417,3.385827
0.29805289,1.535433,90.55118,3.346457
0.29805889,1.653543,90.55118,3.425197
0.2980649,1.692913,90.55118,3.385827
0.2980709,1.614173,90.55118,3.385827
0.2980769,1.574803,82.67715,3.425197
0.29808291,1.614173,90.55118,3.425197
0.29808891,1.614173,86.61417,3.346457
0.29809491,1.614173,90.55118,3.346457
0.29810092,1.614173,86.61417,3.385827
0.29810692,1.574803,94.48818,3.425197
0.29811292,1.574803,86.61417,3.385827
0.29811893,1.653543,86.61417,3.385827
0.29812493,1.614173,90.55118,3.385827
0.29813093,1.574803,86.61417,3.425197
0.29813693,1.574803,94.48818,3.425197
0.29814294,1.653543,90.55118,3.385827
0.29814894,1.653543,94.48818,3.346457
0.29815494,1.614173,90.55118,3.385827
0.29816095,1.574803,90.55118,3.385827
0.29816695,1.614173,90.55118,3.385827
0.29817295,1.653543,90.55118,3.385827
0.29817896,1.614173,86.61417,3.385827
0.29818496,1.574803,94.48818,3.425197
0.29819096,1.574803,86.61417,3.385827
0.29819697,1.614173,86.61417,3.425197
0.29820297,1.614173,82.67715,3.425197
0.29820897,1.614173,90.55118,3.385827
0.29821498,1.574803,90.55118,3.385827
0.29822098,1.574803,98.42519,3.385827
0.29822698,1.614173,90.55118,3.385827
0.29823299,1.653543,86.61417,3.385827
0.29823899,1.614173,90.55118,3.385827
0.29824499,1.614173,90.55118,3.346457
0.298251,1.614173,90.55118,3.425197
0.298257,1.614173,90.55118,3.385827
0.298263,1.614173,90.55118,3.385827
0.29826901,1.614173,90.55118,3.385827
0.29827501,1.574803,94.48818,3.385827
0.29828101,1.574803,90.55118,3.385827
0.29828701,1.614173,86.61417,3.385827
0.29829302,1.574803,86.61417,3.385827
0.29829902,1.614173,90.55118,3.385827
0.29830502,1.614173,90.55118,3.346457
0.29831103,1.614173,98.42519,3.385827
0.29831703,1.614173,90.55118,3.385827
0.29832303,1.574803,94.48818,3.346457
0.29832904,1.614173,90.55118,3.385827
0.29833504,1.574803,90.55118,3.385827
0.29834104,1.653543,90.55118,3.385827
0.29834705,1.614173,90.55118,3.385827
0.29835305,1.614173,90.55118,3.425197
0.29835905,1.653543,90.55118,3.385827
0.29836506,1.614173,90.55118,3.385827
0.29837106,1.653543,94.48818,3.385827
0.29837706,1.653543,86.61417,3.385827
0.29838307,1.692913,90.55118,3.385827
0.29838907,1.535433,90.55118,3.385827
0.29839507,1.574803,86.61417,3.385827
0.29840108,1.653543,90.55118,3.425197
0.29840708,1.614173,94.48818,3.385827
0.29841308,1.574803,94.48818,3.385827
0.29841909,1.574803,86.61417,3.346457
0.29842509,1.653543,86.61417,3.425197
0.29843109,1.653543,86.61417,3.385827
0.29843709,1.574803,86.61417,3.346457
0.2984431,1.614173,86.61417,3.425197
0.2984491,1.614173,86.61417,3.385827
0.2984551,1.653543,98.42519,3.346457
0.29846111,1.614173,90.55118,3.385827
0.29846711,1.574803,90.55118,3.425197
0.29847311,1.614173,86.61417,3.385827
0.29847912,1.614173,90.55118,3.385827
0.29848512,1.614173,86.61417,3.385827
0.29849112,1.535433,94.48818,3.385827
0.29849713,1.574803,90.55118,3.385827
0.29850313,1.614173,90.55118,3.385827
0.29850913,1.653543,90.55118,3.346457
0.29851514,1.653543,94.48818,3.385827
0.29852114,1.574803,86.61417,3.425197
0.29852714,1.614173,90.55118,3.425197
0.29853315,1.614173,94.48818,3.385827
0.29853915,1.614173,86.61417,3.385827
0.29854515,1.614173,90.55118,3.425197
0.29855116,1.535433,94.48818,3.385827
0.29855716,1.614173,86.61417,3.385827
0.29856316,1.653543,82.67715,3.385827
0.29856917,1.614173,90.55118,3.346457
0.29857517,1.614173,94.48818,3.385827
0.29858117,1.614173,90.55118,3.385827
0.29858717,1.614173,86.61417,3.385827
0.29859318,1.614173,90.55118,3.385827
0.29859918,1.614173,90.55118,3.346457
0.29860518,1.574803,86.61417,3.385827
0.29861119,1.614173,82.67715,3.425197
0.29861719,1.614173,86.61417,3.346457
0.29862319,1.614173,94.48818,3.385827
0.2986292,1.653543,90.55118,3.385827
0.2986352,1.614173,90.55118,3.425197
0.2986412,1.653543,90.55118,3.385827
0.29864721,1.614173,90.55118,3.385827
0.29865321,1.653543,90.55118,3.385827
0.29865921,1.574803,94.48818,3.385827
0.29866522,1.574803,94.48818,3.385827
0.29867122,1.614173,90.55118,3.425197
0.29867722,1.614173,90.55118,3.385827
0.29868323,1.614173,86.61417,3.385827
0.29868923,1.574803,86.61417,3.425197
0.29869523,1.614173,82.67715,3.385827
0.29870124,1.614173,90.55118,3.385827
0.29870724,1.653543,98.42519,3.346457
0.29871324,1.614173,82.67715,3.385827
0.29871925,1.574803,90.55118,3.385827
0.29872525,1.614173,90.55118,3.385827
0.29873125,1.614173,90.55118,3.385827
0.29873726,1.614173,86.61417,3.425197
0.29874326,1.614173,90.55118,3.385827
0.29874926,1.614173,94.48818,3.385827
0.29875526,1.574803,90.55118,3.346457
0.29876127,1.653543,94.48818,3.425197
0.29876727,1.614173,94.48818,3.385827
0.29877327,1.535433,90.55118,3.385827
0.29877928,1.614173,90.55118,3.385827
0.29878528,1.653543,86.61417,3.385827
0.29879128,1.614173,90.55118,3.385827
0.29879729,1.535433,98.42519,3.385827
0.29880329,1.574803,94.48818,3.425197
0.29880929,1.692913,90.55118,3.425197
0.2988153,1.653543,94.48818,3.346457
0.2988213,1.574803,90.55118,3.385827
0.2988273,1.574803,90.55118,3.385827
0.29883331,1.574803,90.55118,3.385827
0.29883931,1.653543,90.55118,3.385827
0.29884531,1.614173,86.61417,3.346457
0.29885132,1.614173,90.55118,3.425197
0.29885732,1.574803,90.55118,3.385827
0.29886332,1.614173,94.48818,3.385827
0.29886933,1.653543,94.48818,3.385827
0.29887533,1.653543,90.55118,3.385827
0.29888133,1.574803,90.55118,3.425197
0.29888734,1.574803,94.48818,3.385827
0.29889334,1.653543,90.55118,3.425197
0.29889934,1.653543,90.55118,3.346457
0.29890534,1.614173,90.55118,3.346457
0.29891135,1.574803,90.55118,3.425197
0.29891735,1.614173,94.48818,3.425197
0.29892335,1.653543,86.61417,3.385827
0.29892936,1.614173,98.42519,3.425197
0.29893536,1.574803,94.48818,3.385827
0.29894136,1.614173,90.55118,3.385827
0.29894737,1.614173,94.48818,3.385827
0.29895337,1.614173,94.48818,3.385827
0.29895937,1.653543,94.48818,3.385827
0.29896538,1.574803,90.55118,3.425197
0.29897138,1.614173,94.48818,3.425197
0.29897738,1.614173,94.48818,3.385827
0.29898339,1.614173,90.55118,3.385827
0.29898939,1.614173,90.55118,3.425197
0.29899539,1.574803,86.61417,3.385827
0.2990014,1.653543,86.61417,3.425197
0.2990074,1.614173,90.55118,3.385827
0.2990134,1.653543,94.48818,3.385827
0.29901941,1.574803,86.61417,3.385827
0.29902541,1.574803,94.48818,3.385827
0.29903141,1.574803,90.55118,3.385827
0.29903742,1.653543,90.55118,3.346457
0.29904342,1.614173,90.55118,3.385827
0.29904942,1.574803,90.55118,3.425197
0.29905542,1.653543,90.55118,3.385827
0.29906143,1.614173,90.55118,3.385827
0.29906743,1.614173,94.48818,3.385827
0.29907343,1.614173,94.48818,3.385827
0.29907944,1.614173,90.55118,3.385827
0.29908544,1.614173,86.61417,3.385827
0.29909144,1.614173,86.61417,3.385827
0.29909745,1.653543,86.61417,3.385827
0.29910345,1.614173,90.55118,3.385827
0.29910945,1.614173,86.61417,3.425197
0.29911546,1.614173,94.48818,3.385827
0.29912146,1.614173,94.48818,3.425197
0.29912746,1.692913,90.55118,3.425197
0.29913347,1.574803,90.55118,3.385827
0.29913947,1.614173,90.55118,3.346457
0.29914547,1.653543,90.55118,3.425197
0.29915148,1.614173,86.61417,3.385827
0.29915748,1.614173,86.61417,3.346457
0.29916348,1.574803,94.48818,3.385827
0.29916949,1.574803,90.55118,3.425197
0.29917549,1.732284,90.55118,3.425197
0.29918149,1.614173,90.55118,3.307086
0.2991875,1.574803,90.55118,3.385827
0.2991935,1.653543,94.48818,3.425197
0.2991995,1.614173,90.55118,3.385827
0.2992055,1.653543,90.55118,3.346457
0.29921151,1.614173,90.55118,3.425197
0.29921751,1.574803,94.48818,3.425197
0.29922351,1.574803,90.55118,3.346457
0.29922952,1.653543,86.61417,3.346457
0.29923552,1.653543,90.55118,3.425197
0.29924152,1.535433,90.55118,3.425197
0.29924753,1.574803,90.55118,3.385827
0.29925353,1.653543,90.55118,3.425197
0.29925953,1.614173,86.61417,3.385827
0.29926554,1.574803,90.55118,3.385827
0.29927154,1.574803,90.55118,3.346457
0.29927754,1.614173,90.55118,3.385827
0.29928355,1.692913,90.55118,3.346457
0.29928955,1.653543,94.48818,3.425197
0.29929555,1.614173,90.55118,3.425197
0.29930156,1.574803,90.55118,3.385827
0.29930756,1.614173,90.55118,3.346457
0.29931356,1.614173,86.61417,3.425197
0.29931957,1.614173,86.61417,3.385827
0.29932557,1.614173,86.61417,3.346457
0.29933157,1.574803,86.61417,3.385827
0.29933758,1.614173,86.61417,3.385827
0.29934358,1.614173,90.55118,3.385827
0.29934958,1.574803,90.55118,3.385827
0.29935558,1.614173,98.42519,3.425197
0.29936159,1.614173,90.55118,3.425197
0.29936759,1.614173,90.55118,3.385827
0.29937359,1.614173,90.55118,3.425197
0.2993796,1.574803,98.42519,3.425197
0.2993856,1.614173,90.55118,3.385827
0.2993916,1.653543,90.55118,3.425197
0.29939761,1.614173,90.55118,3.385827
0.29940361,1.614173,94.48818,3.385827
0.29940961,1.614173,90.55118,3.385827
0.29941562,1.614173,90.55118,3.385827
0.29942162,1.653543,98.42519,3.385827
0.29942762,1.614173,90.55118,3.385827
0.29943363,1.614173,90.55118,3.385827
0.29943963,1.614173,94.48818,3.425197
0.29944563,1.574803,82.67715,3.385827
0.29945164,1.614173,90.55118,3.385827
0.29945764,1.614173,94.48818,3.425197
0.29946364,1.653543,90.55118,3.385827
0.29946965,1.614173,90.55118,3.425197
0.29947565,1.614173,90.55118,3.385827
0.29948165,1.574803,86.61417,3.425197
0.29948766,1.653543,90.55118,3.425197
0.29949366,1.614173,94.48818,3.385827
0.29949966,1.574803,98.42519,3.346457
0.29950566,1.653543,82.67715,3.425197
0.29951167,1.653543,94.48818,3.425197
0.29951767,1.574803,94.48818,3.425197
0.29952367,1.574803,94.48818,3.346457
0.29952968,1.614173,94.48818,3.385827
0.29953568,1.653543,94.48818,3.385827
0.29954168,1.614173,90.55118,3.385827
0.29954769,1.535433,94.48818,3.385827
0.29955369,1.614173,90.55118,3.385827
0.29955969,1.692913,94.48818,3.385827
0.2995657,1.614173,94.48818,3.385827
0.2995717,1.574803,86.61417,3.425197
0.2995777,1.574803,86.61417,3.385827
0.29958371,1.614173,94.48818,3.346457
0.29958971,1.653543,86.61417,3.385827
0.29959571,1.614173,86.61417,3.425197
0.29960172,1.574803,90.55118,3.425197
0.29960772,1.574803,90.55118,3.385827
0.29961372,1.614173,94.48818,3.385827
0.29961973,1.653543,94.48818,3.385827
0.29962573,1.614173,94.48818,3.385827
0.29963173,1.574803,90.55118,3.385827
0.29963774,1.614173,86.61417,3.385827
0.29964374,1.614173,94.48818,3.385827
0.29964974,1.614173,86.61417,3.385827
0.29965574,1.614173,86.61417,3.385827
0.29966175,1.574803,94.48818,3.385827
0.29966775,1.614173,90.55118,3.385827
0.29967375,1.614173,90.55118,3.385827
0.29967976,1.574803,94.48818,3.464567
0.29968576,1.614173,86.61417,3.385827
0.29969176,1.614173,94.48818,3.425197
0.29969777,1.614173,90.55118,3.346457
0.29970377,1.614173,94.48818,3.425197
0.29970977,1.574803,90.55118,3.385827
0.29971578,1.574803,90.55118,3.385827
0.29972178,1.614173,90.55118,3.385827
0.29972778,1.574803,82.67715,3.425197
0.29973379,1.574803,90.55118,3.346457
0.29973979,1.614173,90.55118,3.385827
0.29974579,1.614173,86.61417,3.425197
0.2997518,1.653543,86.61417,3.425197
0.2997578,1.614173,94.48818,3.385827
0.2997638,1.614173,86.61417,3.385827
0.29976981,1.614173,86.61417,3.425197
0.29977581,1.614173,86.61417,3.385827
0.29978181,1.653543,98.42519,3.425197
